project_id,n_tasks,n_employees,n_dependencies,det_duration_days,p10,p50,p90,schedule_risk_ratio,det_vs_p50_delta,critical_path_tasks,avg_employee_efficiency,mc_success,error_msg
synth_1514,8,14,5,54,49,61,77,0.2623,7,3,1.0262,True,
synth_1515,25,12,10,137,110,130,148,0.1385,-7,4,0.9614,True,
synth_1516,22,14,6,71,63,72,83,0.1528,1,3,1.0011,True,
synth_1517,18,4,9,73,68,74,81,0.0946,1,3,1.0796,True,
synth_1518,11,3,10,111,101,111,122,0.0991,0,3,0.9956,True,
synth_1519,28,10,5,44,41,46,54,0.1739,2,2,1.0695,True,
synth_1520,28,3,19,158,143,156,167,0.0705,-2,5,1.04,True,
synth_1521,23,3,22,108,100,109,117,0.0734,1,3,0.9375,True,
synth_1522,29,15,21,106,90,101,113,0.1188,-5,4,0.9353,True,
synth_1523,19,11,6,60,51,58,64,0.1034,-2,2,1.122,True,
synth_1524,20,11,6,70,64,69,73,0.058,-1,2,1.0802,True,
synth_1525,23,4,10,105,94,105,117,0.1143,0,4,0.9535,True,
synth_1526,24,4,28,155,142,159,177,0.1132,4,6,1.0769,True,
synth_1527,29,10,25,115,101,113,125,0.1062,-2,4,1.0379,True,
synth_1528,6,7,7,169,151,165,178,0.0788,-4,5,1.0525,True,
synth_1529,29,12,6,71,64,69,74,0.0725,-2,2,1.0644,True,
synth_1530,6,4,4,58,56,59,63,0.0678,1,2,1.0188,True,
synth_1531,8,6,8,95,79,92,106,0.1522,-3,5,1.0972,True,
synth_1532,24,8,13,111,104,116,131,0.1293,5,4,0.9794,True,
synth_1533,17,8,10,69,63,73,85,0.1644,4,3,1.0801,True,
synth_1534,6,9,4,69,55,65,74,0.1385,-4,3,0.8661,True,
synth_1535,26,8,4,78,65,73,83,0.137,-5,2,0.9597,True,
synth_1536,20,7,13,138,130,139,147,0.0576,1,4,0.9554,True,
synth_1537,28,9,17,99,86,95,102,0.0737,-4,3,0.9436,True,
synth_1538,11,5,5,64,56,64,73,0.1406,0,2,0.9022,True,
synth_1539,7,9,4,65,60,65,70,0.0769,0,4,1.0145,True,
synth_1540,16,11,3,73,67,73,78,0.0685,0,2,1.1042,True,
synth_1541,28,15,11,69,63,70,77,0.1,1,3,1.0511,True,
synth_1542,29,12,8,82,64,76,91,0.1974,-6,2,0.9624,True,
synth_1543,29,7,3,40,40,43,48,0.1163,3,2,1.0593,True,
synth_1544,7,14,5,73,64,71,78,0.0986,-2,2,1.0304,True,
synth_1545,27,7,12,72,67,74,82,0.1081,2,3,0.9954,True,
synth_1546,23,10,13,117,97,109,121,0.1101,-8,4,1.0077,True,
synth_1547,15,3,12,74,69,74,81,0.0946,0,2,0.8833,True,
synth_1548,9,10,5,55,49,58,68,0.1724,3,2,0.9887,True,
synth_1549,21,3,3,60,58,64,71,0.1094,4,2,0.9911,True,
synth_1550,17,5,5,72,67,72,80,0.1111,0,2,0.9023,True,
synth_1551,24,9,14,72,61,69,78,0.1304,-3,3,1.0065,True,
synth_1552,11,11,11,79,72,80,87,0.0875,1,3,1.0382,True,
synth_1553,17,15,8,70,61,68,77,0.1324,-2,2,0.9761,True,
synth_1554,28,10,13,108,93,103,113,0.0971,-5,3,0.8849,True,
synth_1555,9,12,6,70,66,70,75,0.0714,0,2,0.9921,True,
synth_1556,6,15,4,67,56,65,73,0.1231,-2,2,0.9728,True,
synth_1557,19,3,5,76,68,74,81,0.0946,-2,2,0.88,True,
synth_1558,12,12,3,58,57,59,63,0.0678,1,2,1.0356,True,
synth_1559,17,8,6,83,72,80,86,0.075,-3,3,1.0019,True,
synth_1560,21,13,8,59,52,61,67,0.0984,2,3,0.955,True,
synth_1561,11,6,6,106,93,102,111,0.0882,-4,3,1.0239,True,
synth_1562,13,12,8,98,90,100,109,0.09,2,4,0.9772,True,
synth_1563,22,7,7,79,74,82,91,0.1098,3,3,0.9676,True,
synth_1564,17,5,7,73,61,71,80,0.1268,-2,2,1.0115,True,
synth_1565,30,13,28,142,131,140,148,0.0571,-2,5,1.0366,True,
synth_1566,27,11,21,86,80,87,95,0.092,1,3,1.0387,True,
synth_1567,17,10,11,99,95,100,107,0.07,1,3,0.9562,True,
synth_1568,27,14,14,101,91,100,109,0.09,-1,3,0.9632,True,
synth_1569,13,12,13,122,107,120,133,0.1083,-2,5,0.955,True,
synth_1570,7,5,4,72,66,72,78,0.0833,0,2,1.0008,True,
synth_1571,25,12,18,112,99,112,125,0.1161,0,4,1.0378,True,
synth_1572,26,10,24,107,84,97,109,0.1237,-10,3,1.068,True,
synth_1573,21,12,13,82,73,81,89,0.0988,-1,3,1.0533,True,
synth_1574,25,3,7,89,68,83,95,0.1446,-6,3,1.2172,True,
synth_1575,9,11,3,64,58,66,73,0.1061,2,2,1.0578,True,
synth_1576,13,9,8,100,87,97,105,0.0825,-3,3,1.0469,True,
synth_1577,29,4,18,187,165,180,195,0.0833,-7,6,1.0419,True,
synth_1578,14,3,7,119,105,118,131,0.1102,-1,3,1.0422,True,
synth_1579,6,12,3,72,62,69,75,0.087,-3,2,1.0096,True,
synth_1580,8,3,6,66,60,67,78,0.1642,1,3,1.0392,True,
synth_1581,26,12,16,102,92,103,112,0.0874,1,3,1.055,True,
synth_1582,25,3,6,97,79,92,107,0.163,-5,4,0.925,True,
synth_1583,16,15,5,56,52,58,65,0.1207,2,2,0.9896,True,
synth_1584,12,8,7,74,59,69,78,0.1304,-5,2,1.0268,True,
synth_1585,20,14,16,78,67,75,83,0.1067,-3,3,0.9627,True,
synth_1586,16,14,4,94,75,88,99,0.125,-6,3,1.0404,True,
synth_1587,26,5,6,101,89,97,105,0.0825,-4,3,0.9247,True,
synth_1588,28,10,32,177,158,175,191,0.0914,-2,6,0.9698,True,
synth_1589,18,12,14,103,97,105,112,0.0667,2,3,0.9677,True,
synth_1590,7,6,5,86,72,86,98,0.1395,0,3,1.0513,True,
synth_1591,9,4,10,99,89,96,104,0.0833,-3,4,1.0817,True,
synth_1592,11,7,10,132,123,132,141,0.0682,0,5,0.9754,True,
synth_1593,27,14,32,104,93,105,118,0.1238,1,4,1.0686,True,
synth_1594,29,3,21,133,119,129,139,0.0775,-4,4,0.99,True,
synth_1595,6,14,5,110,94,106,117,0.1038,-4,4,0.9765,True,
synth_1596,19,5,13,113,104,113,126,0.115,0,4,0.8753,True,
synth_1597,18,15,7,111,97,112,130,0.1607,1,4,1.0021,True,
synth_1598,18,8,12,79,64,74,82,0.1081,-5,4,0.978,True,
synth_1599,11,4,5,68,61,68,73,0.0735,0,2,0.9208,True,
synth_1600,14,4,11,108,95,105,114,0.0857,-3,4,1.1394,True,
synth_1601,18,8,6,67,54,64,72,0.125,-3,2,0.9291,True,
synth_1602,12,9,9,87,77,87,98,0.1264,0,3,1.102,True,
synth_1603,6,12,8,105,87,103,120,0.165,-2,5,1.0229,True,
synth_1604,17,4,9,85,70,83,98,0.1807,-2,3,0.965,True,
synth_1605,15,5,7,83,71,83,96,0.1566,0,3,0.98,True,
synth_1606,7,12,4,60,51,59,67,0.1356,-1,2,0.9571,True,
synth_1607,8,4,7,81,75,80,84,0.05,-1,3,0.9706,True,
synth_1608,8,4,9,104,88,98,107,0.0918,-6,3,1.0675,True,
synth_1609,7,8,6,100,70,87,102,0.1724,-13,3,0.8116,True,
synth_1610,28,7,38,159,141,155,168,0.0839,-4,5,0.8782,True,
synth_1611,9,5,4,50,47,52,57,0.0962,2,3,1.1095,True,
